date,country,oecd_rec,yield_spread,gdp_yoy_growth,inflation_rate,unemp_change_yoy,ind_out_growth,cars_yoy_growth,epu,comp_consumer_conf,vix
2005/6/1,Canada,0,1.85447619,3.86993157,2.131777479,-0.2,1.638726978,-91.22460758,47.26328,101.164153,12.46
2005/6/1,France,0,1.466826087,2.59452264,2.076733545,-0.1,1.299362143,-100,110.08413,100.3563,12.46
2005/6/1,Germany,0,1.406349896,0.046643641,2.219754295,0.9,0.804602007,-100,54.96221,98.48319,12.46
2005/6/1,Italy,0,1.618826087,0.8464228,2.03087423,-0.3,-3.212170067,-100,103.27153,100.7161,12.46
2005/6/1,Japan,0,1.297,1.1745548,0.209859317,-0.4,1.351425022,100,83.73998,101.3855,12.46
2005/6/1,UK,0,-0.33943,1.875288349,1.681759379,-0.1,-2.062877806,-100,76.16022,101.395,12.46
2005/6/1,USA,0,1.78,3.351104944,3.255569546,-0.3,3.656639396,-100,77.59643,101.0947,12.46
2005/7/1,Canada,0,1.8055,3.481225593,1.936102337,-0.4,3.374018775,-100,45.85582,101.290839,13.44
2005/7/1,France,0,1.434571429,1.860397994,1.513551566,-0.2,2.28701922,-100,65.62034,100.2845,13.44
2005/7/1,Germany,0,1.419333333,0.213153712,1.442833154,0.9,2.870267528,-100,48.37984,98.6907,13.44
2005/7/1,Italy,0,1.565571429,0.340303972,1.865374614,-0.5,-3.125062674,23.92580438,65.03636,100.7427,13.44
2005/7/1,Japan,0,1.21,0.951401645,0.210300652,-0.4,1.940810496,-100,54.28121,101.4031,13.44
2005/7/1,UK,0,-0.33126,2.23745249,1.688311688,0,-2.715882247,-100,49.03665,101.5174,13.44
2005/7/1,USA,0,1.61,3.908843257,2.969763953,-0.4,3.851642711,38.43925613,73.91848,101.08,13.44
2005/8/1,Canada,0,1.76,3.481225593,2.125598394,-0.3,2.68384882,-100,40.44013,101.3043909,11.71
2005/8/1,France,0,1.46165,1.860397994,1.705806753,-0.3,0.133157118,-100,90.66368,100.2073,11.71
2005/8/1,Germany,0,1.40565,0.213153712,1.661116436,0.8,1.489125926,-40.11947121,53.16243,98.75025,11.71
2005/8/1,Italy,0,1.53965,0.340303972,1.941752649,0,-2.372893362,-100,89.35125,100.8142,11.71
2005/8/1,Japan,0,1.319,0.951401645,-0.10515549,-0.4,2.254192438,-52.01850794,65.0865,101.3609,11.71
2005/8/1,UK,0,-0.30229,2.23745249,1.683937824,-0.1,-2.820975824,-100,57.14407,101.6612,11.71
2005/8/1,USA,0,1.4,3.908843257,3.007506259,-0.2,3.955651592,-79.85362646,58.95005,100.9246,11.71
2005/9/1,Canada,0,1.860181818,3.481225593,2.309908513,-0.4,0.388223049,-100,43.26983,101.308759,13.13
2005/9/1,France,0,1.612809524,1.860397994,1.943442337,-0.3,-1.745492785,100,107.57062,100.023,13.13
2005/9/1,Germany,0,1.559,0.213153712,1.766000837,0.6,3.464197549,-100,40.66996,98.7157,13.13
2005/9/1,Italy,0,1.699809524,0.340303972,1.935476834,-0.4,-0.43214559,-100,103.46142,100.7839,13.13
2005/9/1,Japan,0,1.245,0.951401645,0,-0.3,3.089605769,-100,35.10233,101.2469,13.13
2005/9/1,UK,0,-0.19136,2.23745249,1.940491591,-0.1,-4.470309893,-100,74.87572,101.7224,13.13
2005/9/1,USA,0,1.53,3.908843257,3.148342032,-0.6,4.21970493,56.08188754,57.55796,100.6953,13.13
2005/10/1,Canada,0,1.723809524,3.008629504,2.401532417,-0.5,1.846197168,-3.299876232,90.73813,101.2677343,14.46
2005/10/1,France,0,1.402761905,1.512087456,1.880441091,-0.1,0.801361934,-100,117.04657,99.67373,14.46
2005/10/1,Germany,0,1.345142857,0.235318536,1.210129704,0.9,2.616600102,-35.80497521,34.60284,98.67751,14.46
2005/10/1,Italy,0,1.515761905,0.852990021,1.850355316,-0.3,-0.084760565,-100,103.64127,100.616,14.46
2005/10/1,Japan,0,1.177,1.724021774,0.104934812,-0.3,1.720676239,-100,61.63647,101.3199,14.46
2005/10/1,UK,0,-0.32156,2.489455541,1.932989691,0,-2.417736002,-100,82.25068,101.6153,14.46
2005/10/1,USA,0,1.25,3.61773558,3.51062498,-0.4,4.002173326,-100,74.56597,100.5071,14.46
2005/11/1,Canada,0,1.613809524,3.008629504,1.619052888,-0.1,3.150469711,100,96.50501,101.2875163,13.97
2005/11/1,France,0,1.254363636,1.512087456,1.572799815,0,0.277575633,-100,149.05826,99.43609,13.97
2005/11/1,Germany,0,1.178454545,0.235318536,1.207461148,0.9,0.677192784,45.76029679,66.39905,98.66279,13.97
2005/11/1,Italy,0,1.427363636,0.852990021,1.926156754,-0.5,-2.293964081,100,104.25213,100.2525,13.97
2005/11/1,Japan,0,1.158,1.724021774,0.104814518,-0.2,0.808905684,-93.61502859,48.02574,101.3999,13.97
2005/11/1,UK,0,-0.47645,2.489455541,1.925545571,0,-1.570169848,100,79.33299,101.4382,13.97
2005/11/1,USA,0,0.92,3.61773558,2.802741576,-0.5,3.362550689,-100,70.50812,100.575,13.97
2005/12/1,Canada,0,1.380181818,3.008629504,1.712660183,-0.4,0.993050882,-100,61.12975,101.2197819,11.87
2005/12/1,France,0,1.088954545,1.512087456,1.653179191,0.1,-0.815761566,-18.47863291,117.74842,99.53075,11.87
2005/12/1,Germany,0,1.015318182,0.235318536,1.317228204,0.9,3.526730065,100,95.04406,98.63512,11.87
2005/12/1,Italy,0,1.293954545,0.852990021,1.762814144,0.1,-1.709375342,-100,87.67657,99.94399,11.87
2005/12/1,Japan,0,1.053,1.724021774,-0.52301727,-0.4,0.907278915,-87.12015207,69.77546,101.4536,11.87
2005/12/1,UK,0,-0.55674,2.489455541,1.925545571,-0.1,-0.589959761,-82.77271132,86.56476,101.3282,11.87
2005/12/1,USA,0,0.62,3.61773558,2.530309628,-0.6,4.616204559,-98.01281155,74.56133,100.8249,11.87
2006/1/1,Canada,0,1.3445,3.038726392,2.000006509,-0.4,1.975115715,100,59.32299,100.9741464,11.05
2006/1/1,France,0,1.150571429,1.806557261,1.667438629,0.1,-1.492397534,-100,101.27152,99.621,11.05
2006/1/1,Germany,0,1.086285714,1.295570259,1.533407729,0.9,3.479232173,100,80.35968,98.64375,11.05
2006/1/1,Italy,0,1.318571429,1.623056117,2.08166985,-0.2,-0.596783362,-100,81.49494,99.88052,11.05
2006/1/1,Japan,0,1.205,2.123273315,-0.314794128,-0.5,-1.093393452,-100,62.93838,101.5698,11.05
2006/1/1,UK,0,-0.35684,2.892645887,2.316602317,0,-1.381977491,-33.60982991,64.43832,101.3364,11.05
2006/1/1,USA,0,0.61,3.448598847,3.167906146,-0.5,3.513799684,100,68.71645,100.7314,11.05
2006/2/1,Canada,0,1.240454545,3.038726392,2.576331891,-0.3,2.303266221,-100,54.65928,100.4499796,12.95
2006/2/1,France,0,1.167521739,1.806557261,1.837088388,0.1,1.528887545,-100,85.01701,99.77409,12.95
2006/2/1,Germany,0,1.100130435,1.295570259,1.531741804,0.8,1.814068746,-49.93297127,68.51801,98.75512,12.95
2006/2/1,Italy,0,1.316521739,1.623056117,1.996809925,-0.2,1.135320102,-61.57984756,90.10994,99.9567,12.95
2006/2/1,Japan,0,1.275,2.123273315,-0.314464146,-0.5,0.302457221,100,96.10679,101.5761,12.95
2006/2/1,UK,0,-0.26975,2.892645887,2.310654685,0,-0.701374492,-41.30627065,63.62027,101.311,12.95
2006/2/1,USA,0,0.49,3.448598847,3.641156508,-0.5,3.767383305,52.72303983,64.39586,100.1407,12.95
2006/3/1,Canada,0,1.073571429,3.038726392,3.238093723,-0.2,1.968794005,4.672925215,72.60363,99.97081637,12.63
2006/3/1,France,0,0.990863636,1.806557261,2.135518873,0.1,0.592764859,-15.83248795,156.94859,99.73737,12.63
2006/3/1,Germany,0,0.928590909,1.295570259,1.864040913,0.7,4.431830394,-100,202.56433,98.89063,12.63
2006/3/1,Italy,0,1.147863636,1.623056117,1.996809925,-0.2,0,-100,136.10192,100.1068,12.63
2006/3/1,Japan,0,1.36,2.123273315,-0.313478369,-0.4,0.804028,-100,72.36816,101.4989,12.63
2006/3/1,UK,0,-0.38596,2.892645887,2.567394095,0.2,1.005038553,-49.77764859,120.47766,101.1915,12.63
2006/3/1,USA,0,0.33,3.448598847,4.68668385,-0.4,1.63331303,17.37679571,91.40605,99.42278,12.63
2006/4/1,Canada,0,1.067,3.316410651,2.56653623,-0.4,2.15096582,12.09427399,80.48523,100.0307735,14.94
2006/4/1,France,0,1.093380952,1.812918132,1.853770869,0.2,-3.098921639,-100,62.82377,99.36607,14.94
2006/4/1,Germany,0,1.041952381,1.86774433,1.861999292,0.5,5.050508804,-7.642823195,83.172,99.04185,14.94
2006/4/1,Italy,0,1.247380952,1.329939066,2.236425675,-0.1,-0.851050758,-100,55.54082,100.3643,14.94
2006/4/1,Japan,0,1.423,2.503293363,-0.83160427,-0.2,1.844304987,-100,57.49235,101.6119,14.94
2006/4/1,UK,0,-0.23881,3.327013923,2.432778489,0.4,0,-100,68.67493,101.0091,14.94
2006/4/1,USA,0,0.33,2.972736694,4.347815291,-0.5,1.978707614,-100,76.16369,99.18978,14.94
2006/5/1,Canada,0,0.901142857,3.316410651,1.988642799,-0.9,2.921169636,100,81.47585,100.4749481,12.15
2006/5/1,France,0,1.139136364,1.812918132,1.588032221,0.1,2.499610844,57.31123847,85.19087,99.188,12.15
2006/5/1,Germany,0,1.087318182,1.86774433,1.756308194,0.3,5.821913318,100,140.06554,99.21187,12.15
2006/5/1,Italy,0,1.294136364,1.329939066,2.234628831,-0.5,1.904765038,100,74.49595,100.4949,12.15
2006/5/1,Japan,0,1.364,2.503293363,-1.041665921,0,2.631534835,-100,75.28134,101.7454,12.15
2006/5/1,UK,0,-0.30557,3.327013923,2.171136654,0.4,0.598791614,81.61076922,83.49025,100.8797,12.15
2006/5/1,USA,0,0.23,2.972736694,3.455484362,-0.4,2.842942329,-100,72.21598,99.57593,12.15
2006/6/1,Canada,0,0.691,3.316410651,2.087293295,-0.5,3.554771937,-100,49.71948,100.8925178,11.26
2006/6/1,France,0,0.907142857,1.812918132,1.597701149,0.2,1.051154299,-41.33027132,53.46964,99.40199,11.26
2006/6/1,Germany,0,0.864761905,1.86774433,1.411512932,0,5.701249151,-24.97773412,63.61541,99.49458,11.26
2006/6/1,Italy,0,1.080142857,1.329939066,1.990438715,-0.3,1.222671561,-100,71.64259,100.5255,11.26
2006/6/1,Japan,0,1.388,2.503293363,-0.418839659,-0.1,4.410239569,-100,63.96928,101.8587,11.26
2006/6/1,UK,0,-0.41872,3.327013923,2.162849873,0.4,4.51360252,-100,52.24917,100.8594,11.26
2006/6/1,USA,0,0.02,2.972736694,3.41566031,-0.5,2.549856148,-100,78.04893,100.1521,11.26
2006/7/1,Canada,0,0.609047619,3.79176113,2.754033005,-0.2,1.809672112,-100,70.63406,101.3429654,12.04
2006/7/1,France,0,0.828318182,2.293019835,2.057327785,0.5,-1.166178933,-100,78.60295,99.65994,12.04
2006/7/1,Germany,0,0.809681818,2.864494427,1.859962139,-0.1,4.575894069,-96.49450586,88.1234,99.82793,12.04
2006/7/1,Italy,0,1.032318182,1.760055852,2.229303326,-0.4,1.394938638,-100,94.97698,100.5062,12.04
2006/7/1,Japan,0,1.4434,2.138607738,-0.104934812,-0.1,2.30452728,-100,59.68947,102.0444,12.04
2006/7/1,UK,0,-0.52848,3.097508947,2.171136654,0.4,2.492556882,-100,41.8197,100.9728,12.04
2006/7/1,USA,0,-0.14,3.213106796,3.985315636,-0.6,2.343896393,-100,79.17535,100.4121,12.04
2006/8/1,Canada,0,0.54,3.79176113,2.175964786,-0.4,2.607097742,-100,81.5802,101.5156556,12.47
2006/8/1,France,0,0.90965,2.293019835,1.826536473,0.6,-0.735865107,-100,55.29086,99.75042,12.47
2006/8/1,Germany,0,0.87215,2.864494427,1.85185769,-0.4,5.981937711,-100,76.18672,99.98006,12.47
2006/8/1,Italy,0,1.09665,1.760055852,2.14284922,-0.6,2.951410074,100,43.25146,100.6418,12.47
2006/8/1,Japan,0,1.488,2.138607738,-0.105266184,-0.5,2.104193729,-76.32855975,55.26968,102.0857,12.47
2006/8/1,UK,0,-0.42769,3.097508947,2.165605096,0.5,2.802782538,-100,68.73345,101.032,12.47
2006/8/1,USA,0,-0.15,3.213106796,3.597505563,-0.6,1.673854752,-100,72.69299,100.3635,12.47
2006/9/1,Canada,0,0.439565217,3.79176113,2.163682726,-0.4,3.841599116,-71.16174881,61.46333,101.5328464,11.69
2006/9/1,France,0,0.967391304,2.293019835,1.47260274,0.5,3.308261504,-100,68.94371,99.73683,11.69
2006/9/1,Germany,0,0.914782609,2.864494427,1.40998204,-0.4,3.794639919,100,94.2129,100.0422,11.69
2006/9/1,Italy,0,1.200391304,1.760055852,2.056966578,-0.7,3.472251996,-100,73.5168,100.8494,11.69
2006/9/1,Japan,0,1.6335,2.138607738,-0.209859317,-0.4,2.497538952,-100,66.70839,101.9839,11.69
2006/9/1,UK,0,-0.26971,3.097508947,2.030456853,0.6,5.696805315,-100,50.96134,100.9766,11.69
2006/9/1,USA,0,-0.16,3.213106796,3.362649627,-0.5,2.024840795,-100,64.22933,100.2323,11.69
2006/10/1,Canada,0,0.455789474,3.098517835,2.439020336,-0.2,1.88524304,-100,61.7146,101.5202668,11.85
2006/10/1,France,0,1.156222222,3.121781101,1.709012191,0.3,0.185551986,100,103.31401,99.7085,11.85
2006/10/1,Germany,0,1.101222222,4.066566884,1.956525032,-0.9,5.210648166,-100,79.1275,100.1229,11.85
2006/10/1,Italy,0,1.428222222,1.661521967,2.211694358,-0.8,0.25449741,-100,113.6911,100.9764,11.85
2006/10/1,Japan,0,1.816,1.505540137,-0.104824814,-0.4,3.980045757,-100,79.34876,101.9449,11.85
2006/10/1,UK,0,-0.1119,2.644042163,2.275600506,0.6,3.171460432,-100,56.40462,101.0156,11.85
2006/10/1,USA,0,-0.04,2.972903856,3.545742883,-0.5,2.120397476,100,79.76153,99.981,11.85
2006/11/1,Canada,0,0.273545455,3.098517835,2.811618511,-0.8,0.682572683,-75.43991755,61.25886,101.4313556,14.45
2006/11/1,France,0,1.111,3.121781101,2.072184903,0.1,2.893182437,72.12101658,88.3565,99.47739,14.45
2006/11/1,Germany,0,1.073727273,4.066566884,1.735366088,-1,7.39910782,-100,71.28855,100.2088,14.45
2006/11/1,Italy,0,1.396,1.661521967,2.204728416,-0.6,5.217392023,-100,58.35718,101.0544,14.45
2006/11/1,Japan,0,1.579,1.505540137,0.104725343,-0.4,3.209567333,-100,66.47233,101.8222,14.45
2006/11/1,UK,0,-0.0527,2.644042163,2.392947103,0.7,4.685969073,-100,98.10707,100.9782,14.45
2006/11/1,USA,0,-0.04,2.972903856,4.166671239,-0.5,2.041338417,-29.07224485,70.83626,99.69939,14.45
2006/12/1,Canada,0,0.201363636,3.098517835,2.432175542,-0.5,0.812334331,-74.50081477,61.3036,101.399634,16.92
2006/12/1,France,0,1.024318182,3.121781101,1.956101444,0,2.806865623,-100,96.58042,99.45139,16.92
2006/12/1,Germany,0,0.974772727,4.066566884,1.841825965,-1.1,4.945047261,-100,105.83663,100.1418,16.92
2006/12/1,Italy,0,1.309318182,1.661521967,2.283480127,-1.2,5.478224456,-100,61.92201,101.0357,16.92
2006/12/1,Japan,0,1.551,1.505540137,0.525767123,-0.1,4.1957772,-100,75.60625,101.6498,16.92
2006/12/1,UK,0,-0.07048,2.644042163,2.644836272,0.8,4.451004019,-100,94.18513,100.9292,16.92
2006/12/1,USA,0,-0.24,2.972903856,4.3187668,-0.4,1.949477813,100,79.49433,99.67864,16.92
2007/1/1,Canada,0,0.244,2.150782582,2.334262671,-0.2,0.560528208,-84.64645906,58.82196,101.2461933,15.33
2007/1/1,France,0,0.927809524,2.613015578,1.936218679,0.1,1.757072259,100,84.71546,99.70364,15.33
2007/1/1,Germany,0,0.907809524,3.986424923,1.833878458,-1.2,5.314539806,-100,98.15417,99.99416,15.33
2007/1/1,Italy,0,1.203809524,1.44214575,2.196070407,-1,2.487080314,-45.50409305,64.34291,101.1505,15.33
2007/1/1,Japan,0,1.487,0.28865997,0.315788211,-0.3,5.226135765,86.12275165,68.17855,101.6004,15.33
2007/1/1,UK,0,-0.07722,2.121504549,2.51572327,0.8,4.604550946,-15.85801958,69.13068,100.8537,15.33
2007/1/1,USA,0,-0.37,2.325277937,4.145334835,-0.3,2.212028873,-3.275306254,80.56231,99.71475,15.33
2007/2/1,Canada,0,0.120727273,2.150782582,2.139529911,-0.2,-1.008419176,-100,55.00619,101.1230437,13.35
2007/2/1,France,0,0.673521739,2.613015578,1.88336737,0,1.650134063,100,47.26743,99.94578,13.35
2007/2/1,Germany,0,0.657434783,3.986424923,1.508621885,-1.3,8.685968768,-17.62148811,59.31984,99.84746,13.35
2007/2/1,Italy,0,0.944521739,1.44214575,2.192630998,-0.8,4.66320691,-100,52.17373,101.2465,13.35
2007/2/1,Japan,0,1.236,0.28865997,0.946368428,-0.2,5.527680941,-100,50.22528,101.5265,13.35
2007/2/1,UK,0,-0.29075,2.121504549,2.634880803,0.8,6.357243939,-45.07186992,75.90216,100.8576,13.35
2007/2/1,USA,0,-0.5,2.325277937,3.818749566,-0.2,2.316065091,75.52461974,72.76996,99.81288,13.35
2007/3/1,Canada,0,-0.081428571,2.150782582,0.738009793,-0.2,-2.803057187,-100,59.16387,101.1002336,12.18
2007/3/1,France,0,0.434619048,2.613015578,1.265822785,-0.3,0.685944373,-100,58.60936,100.147,12.18
2007/3/1,Germany,0,0.418428571,3.986424923,1.076425495,-1.3,5.875949439,-100,93.78133,99.72872,12.18
2007/3/1,Italy,0,0.700619048,1.44214575,2.114322748,-1.2,4.04132552,19.48629191,67.13686,101.353,12.18
2007/3/1,Japan,0,1.192,0.28865997,0.628928292,-0.1,4.586263043,-28.21305914,57.47053,101.5036,12.18
2007/3/1,UK,0,-0.47281,2.121504549,2.503128911,0.6,5.174065522,-40.44819266,94.98159,100.966,12.18
2007/3/1,USA,0,-0.62,2.325277937,2.062369808,-0.5,4.143681889,-100,67.06754,100.1277,12.18
2007/4/1,Canada,0,-0.050833333,1.549038604,1.019465814,-0.4,-3.075236181,-100,54.64143,101.1606323,11.31
2007/4/1,France,0,0.308,2.588177027,1.062627176,-0.6,2.84466058,-100,102.57925,100.3445,11.31
2007/4/1,Germany,0,0.285727273,5.054176821,1.075268074,-1.3,3.525637624,-100,54.06163,99.66113,11.31
2007/4/1,Italy,0,0.568,2.733254783,1.79686846,-1.2,4.034304881,-100,64.0745,101.2861,11.31
2007/4/1,Japan,0,1.271,1.466592749,0.41928896,-0.3,5.935614893,50.5136347,66.68914,101.6575,11.31
2007/4/1,UK,0,-0.51626,1.701790307,2.5,0.3,5.125582106,-35.47549232,68.0169,101.1191,11.31
2007/4/1,USA,0,-0.6,2.634560376,1.305223655,-0.6,2.786235794,-67.3622972,63.46447,100.5471,11.31
2007/5/1,Canada,0,-0.17847619,1.549038604,1.392750328,0.2,-3.887884624,-100,80.30291,101.2378426,10.82
2007/5/1,France,0,0.142818182,2.588177027,1.38196647,-0.8,-1.750548406,-100,45.52824,100.4163,10.82
2007/5/1,Germany,0,0.116909091,5.054176821,1.402376964,-1.3,6.364617658,-100,71.95194,99.74432,10.82
2007/5/1,Italy,0,0.372818182,2.733254783,1.7954777,-1,2.973615297,-100,71.03725,101.3297,10.82
2007/5/1,Japan,0,1.188,1.466592749,0.315788211,-0.5,4.832407811,-100,72.09009,101.7751,10.82
2007/5/1,UK,0,-0.68024,1.701790307,2.75,0.4,4.46434711,-62.50719258,91.79185,101.0386,10.82
2007/5/1,USA,0,-0.72,2.634560376,1.973694469,-0.5,1.642948332,-100,62.51985,100.7777,10.82
2007/6/1,Canada,0,-0.193684211,1.549038604,1.672856004,-0.3,-3.549461556,100,44.75126,101.420085,10.96
2007/6/1,France,0,0.125789474,2.588177027,1.493381604,-0.8,1.137122603,-100,65.25806,100.4642,10.96
2007/6/1,Germany,0,0.086315789,5.054176821,1.391866555,-1.3,7.335496646,47.98815274,84.13799,99.93372,10.96
2007/6/1,Italy,0,0.353789474,2.733254783,1.873541438,-1.3,6.471078024,100,67.54639,101.4607,10.96
2007/6/1,Japan,0,1.105,1.466592749,0.315456143,-0.4,4.518685355,100,87.75437,101.7823,10.96
2007/6/1,UK,0,-0.67217,1.701790307,2.864259029,0.4,0.383809298,-100,80.55704,100.8305,10.96
2007/6/1,USA,0,-0.76,2.634560376,2.540646368,-0.5,2.177405015,-100,63.37041,100.893,10.96
2007/7/1,Canada,0,-0.034181818,1.374068945,1.109060934,-0.3,-3.561450289,-100,53.39283,101.5860515,11.04
2007/7/1,France,0,0.318136364,2.628568999,1.245753114,-0.7,0.700834814,-100,100.06441,100.5309,11.04
2007/7/1,Germany,0,0.264954545,4.113312564,1.718590233,-1.4,5.86979521,100,74.49567,100.1688,11.04
2007/7/1,Italy,0,0.511136364,2.287492435,1.713389422,-1.1,4.815158135,54.29414576,31.9843,101.3325,11.04
2007/7/1,Japan,0,1.165,1.970438492,0,-0.4,3.134214302,-100,91.80017,101.8455,11.04
2007/7/1,UK,0,-0.61683,2.133849179,2.625,0.3,2.140069735,-100,68.25111,100.5867,11.04
2007/7/1,USA,0,-0.56,1.57672497,2.075637702,-0.1,1.657579087,-100,79.01967,100.9249,11.04
2007/8/1,Canada,0,-0.0625,1.374068945,2.037043721,-0.3,-2.296335206,-34.31857194,69.19994,101.5624563,11.16
2007/8/1,France,0,0.2818,2.628568999,1.049187726,-0.7,2.286344499,-100,110.79165,100.6315,11.16
2007/8/1,Germany,0,0.2308,4.113312564,1.711226477,-1.4,6.60275975,24.18359472,47.32786,100.4719,11.16
2007/8/1,Italy,0,0.4618,2.287492435,1.787106995,-1.3,3.541292927,-100,52.37931,101.2027,11.16
2007/8/1,Japan,0,0.98,1.970438492,-0.21074387,-0.1,3.925364442,-100,77.5354,101.7879,11.16
2007/8/1,UK,0,-0.6697,2.133849179,2.743142145,0.3,0.876369009,-100,50.54888,100.568,11.16
2007/8/1,USA,0,-0.59,1.57672497,2.415199624,-0.3,2.59691739,-90.74705356,57.20262,100.7022,11.16
2007/9/1,Canada,0,-0.121590909,1.374068945,2.30202164,-0.2,-2.262023903,-55.66731342,74.0842,101.4790852,15.16
2007/9/1,France,0,0.109090909,2.628568999,1.192485094,-0.7,1.254661141,-37.08209755,69.7837,100.7918,15.16
2007/9/1,Germany,0,0.05,4.113312564,1.925125487,-1.6,8.172042149,100,100.44766,100.7897,15.16
2007/9/1,Italy,0,0.285090909,2.287492435,1.705431847,-1.1,3.77518911,-100,69.38379,101.0569,15.16
2007/9/1,Japan,0,0.969,1.970438492,-0.10515549,-0.1,3.216326809,-100,85.59032,101.5758,15.16
2007/9/1,UK,0,-0.73006,2.133849179,2.985074627,0.2,-0.577467878,-100,39.88484,100.6925,15.16
2007/9/1,USA,0,-0.74,1.57672497,2.778781166,-0.3,2.553633815,-0.654793085,69.88729,100.4308,15.16
2007/10/1,Canada,0,0.009,2.30190367,2.19779774,-0.2,-2.067001094,-100,52.7989,101.3921907,12.93
2007/10/1,France,0,0.234736842,2.26401632,1.254620813,-0.8,0.070487053,-97.90074206,79.7294,101.1069,12.93
2007/10/1,Germany,0,0.176842105,3.230829605,2.132183175,-1.6,5.163324697,100,69.16751,101.1325,12.93
2007/10/1,Italy,0,0.394736842,1.770996437,1.545601103,-1.2,2.707265742,-31.6744,63.66465,100.7661,12.93
2007/10/1,Japan,0,1.003,1.853399376,0,-0.3,1.052675138,15.93958775,115.42039,101.3757,12.93
2007/10/1,UK,0,-0.60509,2.48246053,2.719406675,0,-2.113434644,-30.63577698,56.02067,100.9317,12.93
2007/10/1,USA,0,-0.62,1.93437472,2.573698759,-0.2,2.949525029,-100,62.50171,100.257,12.93
2007/11/1,Canada,0,0.102727273,2.30190367,2.187780398,0,-1.51037003,100,70.11593,101.3376585,13.3
2007/11/1,France,0,0.268636364,2.26401632,1.070831009,-0.8,0.885124127,-100,110.59763,101.554,13.3
2007/11/1,Germany,0,0.207683983,3.230829605,2.132183175,-1.6,6.054279389,-16.68679845,28.43399,101.3904,13.3
2007/11/1,Italy,0,0.418636364,1.770996437,1.540838097,-0.9,2.314060356,26.12977705,49.49993,100.4486,13.3
2007/11/1,Japan,0,1.063,1.853399376,0,-0.3,3.790114835,-100,51.24515,101.1354,13.3
2007/11/1,UK,0,-0.62162,2.48246053,2.4600246,-0.1,-0.952393871,-85.10426667,52.00437,101.2116,13.3
2007/11/1,USA,0,-0.56,1.93437472,2.690862766,-0.2,2.963028601,-100,74.68187,100.1968,13.3
2007/12/1,Canada,0,0.252857143,2.30190367,2.191776357,-0.2,-0.709191514,-72.60581994,51.59319,101.3423926,14.95
2007/12/1,France,0,0.472238095,2.26401632,1.193530396,-0.9,0.678191218,-72.35276988,74.18859,101.7565,14.95
2007/12/1,Germany,0,0.412714286,3.230829605,1.914885465,-1.6,6.596872706,-100,45.65317,101.4138,14.95
2007/12/1,Italy,0,0.624238095,1.770996437,1.6936042,-0.7,1.566402989,-100,74.48584,100.1647,14.95
2007/12/1,Japan,0,1.173,1.853399376,-0.209211018,-0.5,2.396967534,-100,53.95762,100.8664,14.95
2007/12/1,UK,0,-0.44808,2.48246053,2.45398773,-0.2,-3.124988761,-100,47.32553,101.2996,14.95
2007/12/1,USA,0,-0.23,1.93437472,2.687041641,0,2.630711029,100,73.29654,100.1562,14.95
2008/1/1,Canada,0,0.0925,2.396964907,2.189776554,-0.5,-1.791033,-100,50.65945,101.41844,17.27
2008/1/1,France,0,0.363818182,2.521030842,1.106145251,-0.9,2.114373445,-100,48.65173,101.6194,17.27
2008/1/1,Germany,0,0.288818182,2.962962097,2.012712718,-1.5,5.561274697,-96.25061697,37.95065,101.2351,17.27
2008/1/1,Italy,0,0.543818182,1.437659682,1.611671159,-0.3,2.343108539,30.35108551,59.82311,100.0704,17.27
2008/1/1,Japan,0,1.039,1.50878169,0,-0.5,2.101240216,46.30542489,84.16667,100.6919,17.27
