date,country,real_gdp,cpi,unemployment_rate,epu,10_yr_yld,3_mo_yld,oecd_rec,ind_out,comp_consumer_conf,pcar_reg,vix
1938-06-01,Canada,,6.08375,,,,,,,,,
1938-06-01,USA,,,,,,,,5.650237,,,
1938-07-01,Canada,,6.16276,,,,,,,,,
1938-07-01,USA,,,,,,,,5.970021,,,
1938-08-01,Canada,,6.16276,,,,,,,,,
1938-08-01,USA,,,,,,,,6.289903,,,
1938-09-01,Canada,,6.08375,,,,,,,,,
1938-09-01,USA,,,,,,,,6.47646,,,
1938-10-01,Canada,,6.004741,,,,,,,,,
1938-10-01,USA,,,,,,,,6.636352,,,
1938-11-01,Canada,,6.004741,,,,,,,,,
1938-11-01,USA,,,,,,,,6.902905,,,
1938-12-01,Canada,,6.004741,,,,,,,,,
1938-12-01,USA,,,,,,,,6.982801,,,
1939-01-01,Canada,,6.004741,,,,,,,,,
1939-01-01,USA,,,,,,,,6.982801,,,
1939-02-01,Canada,,6.004741,,,,,,,,,
1939-02-01,USA,,,,,,,,7.036131,,,
1939-03-01,Canada,,6.004741,,,,,,,,,
1939-03-01,USA,,,,,,,,7.062796,,,
1939-04-01,Canada,,6.004741,,,,,,,,,
1939-04-01,USA,,,,,,,,7.036131,,,
1939-05-01,Canada,,6.004741,,,,,,,,,
1939-05-01,USA,,,,,,,,7.009466,,,
1939-06-01,Canada,,6.004741,,,,,,,,,
1939-06-01,USA,,,,,,,,7.169358,,,
1939-07-01,Canada,,6.004741,,,,,,,,,
1939-07-01,USA,,,,,,,,7.38258,,,
1939-08-01,Canada,,6.004741,,,,,,,,,
1939-08-01,USA,,,,,,,,7.48924,,,
1939-09-01,Canada,,6.004741,,,,,,,,,
1939-09-01,USA,,,,,,,,7.942251,,,
1939-10-01,Canada,,6.16276,,,,,,,,,
1939-10-01,USA,,,,,,,,8.34203,,,
1939-11-01,Canada,,6.16276,,,,,,,,,
1939-11-01,USA,,,,,,,,8.555252,,,
1939-12-01,Canada,,6.16276,,,,,,,,,
1939-12-01,USA,,,,,,,,8.555252,,,
1940-01-01,Canada,,6.16276,,,,,,,,,
1940-01-01,USA,,,,,,,,8.44869,,,
1940-02-01,Canada,,6.16276,,,,,,,,,
1940-02-01,USA,,,,,,,,8.182137,,,
1940-03-01,Canada,,6.24177,,,,,,,,,
1940-03-01,USA,,,,,,,,7.995581,,,
1940-04-01,Canada,,6.24177,,,,,,,,,
1940-04-01,USA,,,,,,,,8.155473,,,
1940-05-01,Canada,,6.24177,,,,,,,,,
1940-05-01,USA,,,,,,,,8.39536,,,
1940-06-01,Canada,,6.24177,,,,,,,,,
1940-06-01,USA,,,,,,,,8.661912,,,
1940-07-01,Canada,,6.32078,,,,,,,,,
1940-07-01,USA,,,,,,,,8.768474,,,
1940-08-01,Canada,,6.32078,,,,,,,,,
1940-08-01,USA,,,,,,,,8.821804,,,
1940-09-01,Canada,,6.399789,,,,,,,,,
1940-09-01,USA,,,,,,,,9.008361,,,
1940-10-01,Canada,,6.399789,,,,,,,,,
1940-10-01,USA,,,,,,,,9.141588,,,
1940-11-01,Canada,,6.399789,,,,,,,,,
1940-11-01,USA,,,,,,,,9.35481,,,
1940-12-01,Canada,,6.478799,,,,,,,,,
1940-12-01,USA,,,,,,,,9.674692,,,
1941-01-01,Canada,,6.478799,,,,,,,,,
1941-01-01,USA,,,,,,,,9.914579,,,
1941-02-01,Canada,,6.478799,,,,,,,,,
1941-02-01,USA,,,,,,,,10.2077,,,
1941-03-01,Canada,,6.478799,,,,,,,,,
1941-03-01,USA,,,,,,,,10.52758,,,
1941-04-01,Canada,,6.478799,,,,,,,,,
1941-04-01,USA,,,,,,,,10.55415,,,
1941-05-01,Canada,,6.478799,,,,,,,,,
1941-05-01,USA,,,,,,,,11.03392,,,
1941-06-01,Canada,,6.636817999999999,,,,,,,,,
1941-06-01,USA,,,,,,,,11.11392,,,
1941-07-01,Canada,,6.715828,,,,,,,,,
1941-07-01,USA,,,,,,,,11.24714,,,
1941-08-01,Canada,,6.794838,,,,,,,,,
1941-08-01,USA,,,,,,,,11.38037,,,
1941-09-01,Canada,,6.873848,,,,,,,,,
1941-09-01,USA,,,,,,,,11.38037,,,
1941-10-01,Canada,,6.873848,,,,,,,,,
1941-10-01,USA,,,,,,,,11.48703,,,
1941-11-01,Canada,,6.952857000000001,,,,,,,,,
1941-11-01,USA,,,,,,,,11.54036,,,
1941-12-01,Canada,,6.873848,,,,,,,,,
1941-12-01,USA,,,,,,,,11.72692,,,
1942-01-01,Canada,,6.873848,,,,,,,,,
1942-01-01,USA,,,,,,,,11.96671,,,
1942-02-01,Canada,,6.873848,,,,,,,,,
1942-02-01,USA,,,,,,,,12.17993,,,
1942-03-01,Canada,,6.952857000000001,,,,,,,,,
1942-03-01,USA,,,,,,,,12.31325,,,
1942-04-01,Canada,,6.952857000000001,,,,,,,,,
1942-04-01,USA,,,,,,,,11.96671,,,
1942-05-01,Canada,,6.952857000000001,,,,,,,,,
1942-05-01,USA,,,,,,,,11.99337,,,
1942-06-01,Canada,,6.952857000000001,,,,,,,,,
1942-06-01,USA,,,,,,,,12.02004,,,
1942-07-01,Canada,,7.031867,,,,,,,,,
1942-07-01,USA,,,,,,,,12.31325,,,
1942-08-01,Canada,,7.031867,,,,,,,,,
1942-08-01,USA,,,,,,,,12.68637,,,
1942-09-01,Canada,,6.952857000000001,,,,,,,,,
1942-09-01,USA,,,,,,,,12.97949,,,
1942-10-01,Canada,,7.031867,,,,,,,,,
1942-10-01,USA,,,,,,,,13.40593,,,
1942-11-01,Canada,,7.110877,,,,,,,,,
1942-11-01,USA,,,,,,,,13.72581,,,
1942-12-01,Canada,,7.110877,,,,,,,,,
1942-12-01,USA,,,,,,,,14.0456,,,
1943-01-01,Canada,,6.952857000000001,,,,,,,,,
1943-01-01,USA,,,,,,,,14.17882,,,
1943-02-01,Canada,,6.952857000000001,,,,,,,,,
1943-02-01,USA,,,,,,,,14.55194,,,
1943-03-01,Canada,,6.952857000000001,,,,,,,,,
1943-03-01,USA,,,,,,,,14.6586,,,
1943-04-01,Canada,,7.110877,,,,,,,,,
1943-04-01,USA,,,,,,,,14.84515,,,
1943-05-01,Canada,,7.110877,,,,,,,,,
1943-05-01,USA,,,,,,,,14.95172,,,
1943-06-01,Canada,,7.110877,,,,,,,,,
1943-06-01,USA,,,,,,,,14.87182,,,
1943-07-01,Canada,,7.189887,,,,,,,,,
1943-07-01,USA,,,,,,,,15.32493,,,
1943-08-01,Canada,,7.189887,,,,,,,,,
1943-08-01,USA,,,,,,,,15.64471,,,
1943-09-01,Canada,,7.268897,,,,,,,,,
1943-09-01,USA,,,,,,,,16.04449,,,
1943-10-01,Canada,,7.268897,,,,,,,,,
1943-10-01,USA,,,,,,,,16.28438,,,
1943-11-01,Canada,,7.268897,,,,,,,,,
1943-11-01,USA,,,,,,,,16.4976,,,
1943-12-01,Canada,,7.268897,,,,,,,,,
1943-12-01,USA,,,,,,,,16.28438,,,
1944-01-01,Canada,,7.189887,,,,,,,,,
1944-01-01,USA,,,,,,,,16.47094,,,
1944-02-01,Canada,,7.189887,,,,,,,,,
1944-02-01,USA,,,,,,,,16.60416,,,
1944-03-01,Canada,,7.189887,,,,,,,,,
1944-03-01,USA,,,,,,,,16.5775,,,
1944-04-01,Canada,,7.189887,,,,,,,,,
1944-04-01,USA,,,,,,,,16.5775,,,
1944-05-01,Canada,,7.189887,,,,,,,,,
1944-05-01,USA,,,,,,,,16.47094,,,
1944-06-01,Canada,,7.189887,,,,,,,,,
1944-06-01,USA,,,,,,,,16.41761,,,
1944-07-01,Canada,,7.189887,,,,,,,,,
1944-07-01,USA,,,,,,,,16.39094,,,
1944-08-01,Canada,,7.189887,,,,,,,,,
1944-08-01,USA,,,,,,,,16.60416,,,
1944-09-01,Canada,,7.189887,,,,,,,,,
1944-09-01,USA,,,,,,,,16.4976,,,
1944-10-01,Canada,,7.189887,,,,,,,,,
1944-10-01,USA,,,,,,,,16.55093,,,
1944-11-01,Canada,,7.189887,,,,,,,,,
1944-11-01,USA,,,,,,,,16.41761,,,
1944-12-01,Canada,,7.110877,,,,,,,,,
1944-12-01,USA,,,,,,,,16.36427,,,
1945-01-01,Canada,,7.110877,,,,,,,,,
1945-01-01,USA,,,,,,,,16.20438,,,
1945-02-01,Canada,,7.189887,,,,,,,,,
1945-02-01,USA,,,,,,,,16.15115,,,
1945-03-01,Canada,,7.189887,,,,,,,,,
1945-03-01,USA,,,,,,,,16.04449,,,
1945-04-01,Canada,,7.189887,,,,,,,,,
1945-04-01,USA,,,,,,,,15.75137,,,
1945-05-01,Canada,,7.189887,,,,,,,,,
1945-05-01,USA,,,,,,,,15.32493,,,
1945-06-01,Canada,,7.268897,,,,,,,,,
1945-06-01,USA,,,,,,,,14.97838,,,
1945-07-01,Canada,,7.268897,,,,,,,,,
1945-07-01,USA,,,,,,,,14.63193,,,
1945-08-01,Canada,,7.268897,,,,,,,,,
1945-08-01,USA,,,,,,,,13.11281,,,
1945-09-01,Canada,,7.268897,,,,,,,,,
1945-09-01,USA,,,,,,,,11.94014,,,
1945-10-01,Canada,,7.268897,,,,,,,,,
1945-10-01,USA,,,,,,,,11.46037,,,
1945-11-01,Canada,,7.268897,,,,,,,,,
1945-11-01,USA,,,,,,,,11.88681,,,
1945-12-01,Canada,,7.268897,,,,,,,,,
1945-12-01,USA,,,,,,,,11.94014,,,
1946-01-01,Canada,,7.268897,,,,,,,,,
1946-01-01,USA,,,,,,,,11.27381,,,
1946-02-01,Canada,,7.268897,,,,,,,,,
1946-02-01,USA,,,,,,,,10.71414,,,
1946-03-01,Canada,,7.268897,,,,,,,,,
1946-03-01,USA,,,,,,,,11.83348,,,
1946-04-01,Canada,,7.268897,,,,,,,,,
1946-04-01,USA,,,,,,,,11.62026,,,
1946-05-01,Canada,,7.268897,,,,,,,,,
1946-05-01,USA,,,,,,,,11.19381,,,
1946-06-01,Canada,,7.426916,,,,,,,,,
1946-06-01,USA,,,,,,,,11.88681,,,
1946-07-01,Canada,,7.505926,,,,,,,,,
1946-07-01,USA,,,,,,,,12.28659,,,
1946-08-01,Canada,,7.584936,,,,,,,,,
1946-08-01,USA,,,,,,,,12.7397,,,
1946-09-01,Canada,,7.584936,,,,,,,,,
1946-09-01,USA,,,,,,,,12.97949,,,
1946-10-01,Canada,,7.663945,,,,,,,,,
1946-10-01,USA,,,,,,,,13.21937,,,
1946-11-01,Canada,,7.663945,,,,,,,,,
1946-11-01,USA,,,,,,,,13.29937,,,
1946-12-01,Canada,,7.663945,,,,,,,,,
1946-12-01,USA,,,,,,,,13.37927,,,
1947-01-01,Canada,,7.663945,,,,,,,,15.601667797924948,
1947-01-01,USA,,,,,,,,13.53926,,,
1947-02-01,Canada,,7.663945,,,,,,,,12.6908236873008,
1947-02-01,USA,,,,,,,1.0,13.61915,,,
1947-03-01,Canada,,7.742955,,,,,,,,-14.856717528842571,
1947-03-01,USA,,,,,,,1.0,13.69915,,,
1947-04-01,Canada,,7.821965,,,,,,,,0.3759069848762892,
1947-04-01,USA,,,,,,,1.0,13.59249,,,
1947-05-01,Canada,,7.979984,,,,,,,,1.3151018986239336,
1947-05-01,USA,,,,,,,1.0,13.64582,,,
1947-06-01,Canada,,8.058994,,,,,,,,8.260981690019772,
1947-06-01,USA,,,,,,,1.0,13.64582,,,
1947-07-01,Canada,,8.138003,,,,,,,,7.503573130061941,
1947-07-01,USA,,,,,,,1.0,13.56582,,,
1947-08-01,Canada,,8.138003,,,,,,,,12.07622424108131,
1947-08-01,USA,,,,,,,1.0,13.64582,,,
1947-09-01,Canada,,8.375033,,,,,,,,2.02978779491236,
1947-09-01,USA,,,,,,,1.0,13.75248,,,
1947-10-01,Canada,,8.533052,,,,,,,,-8.99754553675236,
1947-10-01,USA,,,,,,,1.0,13.8857,,,
1947-11-01,Canada,,8.612062,,,,,,,,6.196323372844059,
1947-11-01,USA,,,,,,,1.0,14.07226,,,
1947-12-01,Canada,,8.770082,,,,,,,,-1.3701376821280515,
1947-12-01,USA,,,,,,,1.0,14.12559,,,
1948-01-01,Canada,,8.849092,,,,,,,,-18.398048383817848,
1948-01-01,UK,,,,,,,,28.22538,,,
1948-01-01,USA,,,,,,,1.0,14.20549,,,
1948-02-01,Canada,,9.007111,,,,,,,,-19.5067264573991,
1948-02-01,UK,,,,,,,,28.22538,,,
1948-02-01,USA,,,,,,,1.0,14.23215,,,
1948-03-01,Canada,,9.007111,,,,,,,,23.56339626534613,
1948-03-01,UK,,,,,,,,28.22538,,,
1948-03-01,USA,,,,,,,1.0,14.07226,,,
1948-04-01,Canada,,9.086121,,,,,,,,-12.624196376388078,
1948-04-01,UK,,,,,,,,28.12006,,,
1948-04-01,USA,,,,,,,1.0,14.09893,,,
1948-05-01,Canada,,9.165131,,,,,,,,-2.847587195413285,
1948-05-01,UK,,,,,,,,28.22538,,,
1948-05-01,USA,,,,,,,1.0,14.33881,,,
1948-06-01,Canada,,9.32315,,,,,,,,7.671879610504571,
1948-06-01,UK,,,,,,,,28.43602,,,
1948-06-01,USA,,,,,,,1.0,14.52537,,,
1948-07-01,Canada,,9.32315,,,,,,,,-15.100027404768422,
1948-07-01,UK,,,,,,,,28.75197,,,
1948-07-01,USA,,,,,,,1.0,14.52537,,,
1948-08-01,Canada,,9.40216,,,,,,,,31.00925328168709,
1948-08-01,UK,,,,,,,,29.06793,,,
1948-08-01,USA,,,,,,,1.0,14.47204,,,
1948-09-01,Canada,,9.560179,,,,,,,,3.4083442838370592,
1948-09-01,UK,,,,,,,,29.17325,,,
1948-09-01,USA,,,,,,,1.0,14.36538,,,
1948-10-01,Canada,,9.560179,,,,,,,,16.948614089428954,
1948-10-01,UK,,,,,,,,29.27857,,,
1948-10-01,USA,,,,,,,1.0,14.47204,,,
1948-11-01,Canada,,9.560179,,,,,,,,2.560271646859076,
1948-11-01,UK,,,,,,,,29.27857,,,
1948-11-01,USA,,,,,,,1.0,14.28548,,,
1948-12-01,Canada,,9.560179,,,,,,,,20.11654085551584,
1948-12-01,UK,,,,,,,,29.38389,,,
1948-12-01,USA,,,,,,,1.0,14.15216,,,
1949-01-01,Canada,,9.560179,,,,,,,,-53.4619625137817,
1949-01-01,UK,,,,,,,,29.59452,,,
1949-01-01,USA,,,,,,,1.0,14.01893,,,
1949-02-01,Canada,,9.560179,,,,,,,,22.210376687988628,
1949-02-01,UK,,,,,,,,29.80516,,,
1949-02-01,USA,,,,,,,1.0,13.8857,,,
1949-03-01,Canada,,9.560179,,,,,,,,49.66560046525154,
1949-03-01,UK,,,,,,,,30.0158,,,
1949-03-01,USA,,,,,,,1.0,13.61915,,,
1949-04-01,Canada,,9.560179,,,,,,,,15.892753060034972,
1949-04-01,UK,,,,,,,,30.22643,,,
1949-04-01,USA,,,,,,,1.0,13.53926,,,
1949-05-01,Canada,,9.560179,,,,,,,,1.3970382788488365,
1949-05-01,UK,,,,,,,,30.43707,,,
1949-05-01,USA,,,,,,,1.0,13.3526,,,
1949-06-01,Canada,,9.560179,,,,,,,,-8.547809313860581,
1949-06-01,UK,,,,,,,,30.64771,,,
1949-06-01,USA,,,,,,,1.0,13.32603,,,
1949-07-01,Canada,,9.560179,,,,,,,,23.303603712185136,
1949-07-01,UK,,,,,,,,30.96367,,,
1949-07-01,USA,,,,,,,1.0,13.29937,,,
1949-08-01,Canada,,9.639189,,,,,,,,-21.245295928840235,
1949-08-01,UK,,,,,,,,31.06898,,,
1949-08-01,USA,,,,,,,1.0,13.4326,,,
1949-09-01,Canada,,9.639189,,,,,,,,23.333747052252708,
1949-09-01,UK,,,,,,,,31.1743,,,
1949-09-01,USA,,,,,,,1.0,13.56592,,,
1949-10-01,Canada,,9.718199,,,,,,,,11.316292643655023,
1949-10-01,UK,,,,,,,,31.06898,,,
1949-10-01,USA,,,,,,,1.0,13.05948,,,
1949-11-01,Canada,,9.718199,,,,,,,,-32.00289291687385,
1949-11-01,UK,,,,,,,,31.06898,,,
1949-11-01,USA,,,,,,,0.0,13.40593,,,
1949-12-01,Canada,,9.639189,,,,,,,,40.683374326929474,
1949-12-01,UK,,,,,,,,31.1743,,,
1949-12-01,USA,,,,,,,0.0,13.64582,,,
1950-01-01,Canada,,9.560179,,,,,,,,29.33421537589189,
1950-01-01,UK,,,,,,,,31.38494,,,
1950-01-01,USA,,,,,,,0.0,13.8857,,,
1950-02-01,Canada,,9.639189,,,,,,,,-1.8925139746446948,
1950-02-01,UK,,,,,,,,31.59558,,,
1950-02-01,USA,,,,,,,0.0,13.93904,,,
1950-03-01,Canada,,9.718199,,,,,,,,-12.951997914571928,
1950-03-01,UK,,,,,,,,31.91153,,,
1950-03-01,USA,,,,,,,0.0,14.39205,,,
1950-04-01,Canada,,9.718199,,,,,,,,2.2802139037433062,
1950-04-01,UK,,,,,,,,32.22749,,,
1950-04-01,USA,,,,,,,0.0,14.87182,,,
1950-05-01,Canada,,9.718199,,,,,,,,8.85477664380125,
1950-05-01,UK,,,,,,,,32.54345,,,
1950-05-01,USA,,,,,,,0.0,15.21827,,,
1950-06-01,Canada,,9.718199,,,,,,,,12.234390009606145,
1950-06-01,UK,,,,,,,,32.96472,,,
1950-06-01,USA,,,,,,,0.0,15.67138,,,
1950-07-01,Canada,,9.797209,,,,,,,,0.301277003663251,
1950-07-01,UK,,,,,,,,33.28067,,,
1950-07-01,USA,,,,,,,0.0,16.17772,,,
1950-08-01,Canada,,9.876218,,,,,,,,3.7307574154350167,
1950-08-01,UK,,,,,,,,33.49131,,,
1950-08-01,USA,,,,,,,0.0,16.68416,,,
1950-09-01,Canada,,10.03424,,,,,,,,-6.508719973675543,
1950-09-01,UK,,,,,,,,33.38599,,,
1950-09-01,USA,,,,,,,0.0,16.5775,,,
1950-10-01,Canada,,10.19226,,,,,,,,-5.128114881036178,
1950-10-01,UK,,,,,,,,33.28067,,,
1950-10-01,USA,,,,,,,0.0,16.68416,,,
1950-11-01,Canada,,10.19226,,,,,,,,2.826933778519757,
1950-11-01,UK,,,,,,,,33.28067,,,
1950-11-01,USA,,,,,,,0.0,16.65749,,,
1950-12-01,Canada,,10.19226,,,,,,,,13.879568495868943,
1950-12-01,UK,,,,,,,,33.28067,,,
1950-12-01,USA,,,,,,,0.0,16.95071,,,
1951-01-01,Canada,,10.27127,,,,,,,,4.270688125712849,
1951-01-01,UK,,,,,,,,33.38599,,,
1951-01-01,USA,,,,,,,0.0,17.00394,,,
1951-02-01,Canada,,10.5083,,,,,,,,13.724477394263484,
1951-02-01,UK,,,,,,,,33.49131,,,
1951-02-01,USA,,,,,,,0.0,17.1106,,,
1951-03-01,Canada,,10.58731,,,,,,,,-14.734564108044566,
1951-03-01,UK,,,,,,,,33.28067,,,
1951-03-01,USA,,,,,,,0.0,17.1905,,,
1951-04-01,Canada,,10.74533,,,,,,,,-15.002820078962204,
1951-04-01,UK,,,,,,,,33.07004,,,
1951-04-01,USA,,,,,,,0.0,17.21716,,,
1951-05-01,Canada,,10.74533,,,,,,,,-20.73287620732877,
1951-05-01,UK,,,,,,,,33.28067,,,
1951-05-01,USA,,,,,,,0.0,17.16393,,,
1951-06-01,Canada,,10.98235,,,,,,,,-12.515114873035063,
1951-06-01,UK,,,,,,,,33.80727,,,
1951-06-01,USA,,,,,,,0.0,17.08394,,,
1951-07-01,Canada,,10.98235,,,,,,,,-2.796236244750407,
1951-07-01,UK,,,,,,,,34.5445,,,
1951-07-01,USA,,,,,,,0.0,16.81738,,,
1951-08-01,Canada,,11.06136,,,,,,,,-0.1585999453103604,
1951-08-01,UK,,,,,,,,34.86045,,,
1951-08-01,USA,,,,,,,0.0,16.65749,,,
1951-09-01,Canada,,11.14037,,,,,,,,12.423312883435573,
1951-09-01,UK,,,,,,,,34.75513,,,
1951-09-01,USA,,,,,,,1.0,16.76415,,,
1951-10-01,Canada,,11.21938,,,,,,,,-31.05632430325472,
1951-10-01,UK,,,,,,,,34.12322,,,
1951-10-01,USA,,,,,,,1.0,16.73749,,,
1951-11-01,Canada,,11.29839,,,,,,,,17.28621908127208,
1951-11-01,UK,,,,,,,,33.49131,,,
1951-11-01,USA,,,,,,,1.0,16.87072,,,
1951-12-01,Canada,,11.29839,,,,,,,,10.074716799228735,
1951-12-01,UK,,,,,,,,33.17535,,,
1951-12-01,USA,,,,,,,1.0,16.97728,,,
1952-01-01,Canada,,11.3774,,,,,,,,-0.4543463980731427,
1952-01-01,UK,,,,,,,,32.96472,,,
1952-01-01,USA,,,,,,,1.0,17.16383,,,
1952-02-01,Canada,,11.29839,,,,,,,,4.679681055815235,
1952-02-01,UK,,,,,,,,32.75408,,,
1952-02-01,USA,,,,,,,1.0,17.27049,,,
1952-03-01,Canada,,11.21938,,,,,,,,1.0138684597604606,
1952-03-01,UK,,,,,,,,32.54345,,,
1952-03-01,USA,,,,,,,1.0,17.32382,,,
1952-04-01,Canada,,11.21938,,,,,,,,15.981070258463772,
1952-04-01,UK,,,,,,,,32.33281,,,
1952-04-01,USA,,,,,,,1.0,17.16383,,,
1952-05-01,Canada,,11.14037,,,,,,,,32.68765133171914,
1952-05-01,UK,,,,,,,,32.01685,,,
1952-05-01,USA,,,,,,,1.0,17.00394,,,
1952-06-01,Canada,,11.14037,,,,,,,,-10.445390646120572,
1952-06-01,UK,,,,,,,,31.80621,,,
1952-06-01,USA,,,,,,,1.0,16.84405,,,
1952-07-01,Canada,,11.14037,,,,,,,,-4.931889362665564,
1952-07-01,UK,,,,,,,,31.59558,,,
1952-07-01,USA,,,,,,,1.0,16.5775,,,
1952-08-01,Canada,,11.14037,,,,,,,,-6.1959196634119245,
1952-08-01,UK,,,,,,,,31.80621,,,
1952-08-01,USA,,,,,,,1.0,17.64361,,,
1952-09-01,Canada,,11.14037,,,,,,,,4.332924300765876,
1952-09-01,UK,,,,,,,,32.12217,,,
1952-09-01,USA,,,,,,,1.0,18.28327,,,
1952-10-01,Canada,,11.14037,,,,,,,,9.45776047369916,
1952-10-01,UK,,,,,,,,32.75408,,,
1952-10-01,USA,,,,,,,1.0,18.46983,,,
1952-11-01,Canada,,11.14037,,,,,,,,14.79491644744155,
1952-11-01,UK,,,,,,,,33.28067,,,
1952-11-01,USA,,,,,,,1.0,18.84295,,,
1952-12-01,Canada,,11.14037,,,,,,,,-13.840294364469695,
1952-12-01,UK,,,,,,,,33.49131,,,
1952-12-01,USA,,,,,,,1.0,18.94951,,,
1953-01-01,Canada,,11.14037,,,,,,,,28.549486776054536,
1953-01-01,UK,,,,,,,,33.70195,,,
1953-01-01,USA,,,,,,,1.0,19.00284,,,
1953-02-01,Canada,,11.06136,,,,,,,,7.483607751712079,
1953-02-01,UK,,,,,,,,33.80727,,,
1953-02-01,USA,,,,,,,1.0,19.1095,,,
1953-03-01,Canada,,10.98235,,,,,,,,-10.386899113412683,
1953-03-01,UK,,,,,,,,33.91259,,,
1953-03-01,USA,,,,,,,1.0,19.26939,,,
1953-04-01,Canada,,10.98235,,,,,,,,-10.834442696357248,
1953-04-01,UK,,,,,,,,34.12322,,,
1953-04-01,USA,,,,,2.83,,1.0,19.34938,,,
1953-05-01,Canada,,10.98235,,,,,,,,-3.854636761562216,
1953-05-01,UK,,,,,,,,34.12322,,,
1953-05-01,USA,,,,,3.05,,1.0,19.45595,,,
1953-06-01,Canada,,10.98235,,,,,,,,-1.7857773072172225,
1953-06-01,UK,,,,,,,,34.0179,,,
1953-06-01,USA,,,,,3.11,,1.0,19.37595,,,
1953-07-01,Canada,,10.98235,,,,,,,,3.708361780876073,
1953-07-01,UK,,,,,,,,33.91259,,,
1953-07-01,USA,,,,,2.93,,1.0,19.61584,,,
1953-08-01,Canada,,11.14037,,,,,,,,-15.08610235265583,
1953-08-01,UK,,,,,,,,34.12322,,,
1953-08-01,USA,,,,,2.95,,1.0,19.50928,,,
1953-09-01,Canada,,11.14037,,,,,,,,23.20561472232424,
1953-09-01,UK,,,,,,,,34.75513,,,
1953-09-01,USA,,,,,2.87,,1.0,19.1095,,,
1953-10-01,Canada,,11.21938,,,,,,,,7.39219712525666,
1953-10-01,UK,,,,,,,,35.59768,,,
1953-10-01,USA,,,,,2.66,,1.0,18.94961,,,
1953-11-01,Canada,,11.14037,,,,,,,,-1.6375747856658225,
1953-11-01,UK,,,,,,,,36.12428,,,
1953-11-01,USA,,,,,2.68,,1.0,18.4965,,,
1953-12-01,Canada,,11.14037,,,,,,,,-20.60824580655275,
1953-12-01,UK,,,,,,,,36.01896,,,
1953-12-01,USA,,,,,2.59,,1.0,18.04339,,,
1954-01-01,Canada,,11.14037,,,,,,,,13.15851828449569,
1954-01-01,UK,,,,,,,,35.703,,,
1954-01-01,USA,,,,,2.48,,1.0,17.91016,,,
1954-02-01,Canada,,11.14037,,,,,,,,1.2319396942835208,
1954-02-01,UK,,,,,,,,35.38705,,,
1954-02-01,USA,,,,,2.47,,1.0,17.96349,,,
1954-03-01,Canada,,11.06136,,,,,,,,0.6515668631709638,
1954-03-01,UK,,,,,,,,35.49236,,,
1954-03-01,USA,,,,,2.37,,1.0,17.85683,,,
1954-04-01,Canada,,11.06136,,,,,,,,-7.901767365392525,
1954-04-01,UK,,,,,,,,35.80832,,,
1954-04-01,USA,,,,,2.29,,1.0,17.75027,,,
1954-05-01,Canada,,11.06136,,,,,,,,-7.988396742162212,
1954-05-01,UK,,,,,,,,36.12428,,,
1954-05-01,USA,,,,,2.37,,1.0,17.85683,,,
1954-06-01,Canada,,11.14037,,,,,,,,-3.613435188553416,
1954-06-01,UK,,,,,,,,36.2296,,,
1954-06-01,USA,,,,,2.38,,1.0,17.91016,,,
1954-07-01,Canada,,11.14037,,,,,,,,-1.7821948253449065,
1954-07-01,UK,,,,,,,,36.33491,,,
1954-07-01,USA,,,,,2.3,,0.0,17.93683,,,
1954-08-01,Canada,,11.21938,,,,,,,,1.2168047135172064,
1954-08-01,UK,,,,,,,,36.44023,,,
1954-08-01,USA,,,,,2.36,,0.0,17.91016,,,
1954-09-01,Canada,,11.21938,,,,,,,,33.13367359851521,
1954-09-01,UK,,,,,,,,36.54555,,,
1954-09-01,USA,,,,,2.38,,0.0,17.93683,,,
1954-10-01,Canada,,11.21938,,,,,,,,-30.083644889424,
1954-10-01,UK,,,,,,,,36.86151,,,
1954-10-01,USA,,,,,2.43,,0.0,18.15005,,,
1954-11-01,Canada,,11.21938,,,,,,,,3.783930756332992,
1954-11-01,UK,,,,,,,,37.17746,,,
1954-11-01,USA,,,,,2.48,,0.0,18.44317,,,
1954-12-01,Canada,,11.14037,,,,,,,,13.40494279975548,
1954-12-01,UK,,,,,,,,37.49342,,,
1954-12-01,USA,,,,,2.51,,0.0,18.68305,,,
1955-01-01,Canada,,11.14037,4.8,,3.2,,,,,1.6825812413368213,
1955-01-01,France,,7.427382000000001,,,,,,,,,
1955-01-01,Germany,,20.94136,,,,,,,,,
1955-01-01,Italy,,3.506081,,,,,,21.8256,,,
1955-01-01,Japan,,17.098589999999998,2.6,,,,,5.888939,,,
1955-01-01,UK,,4.859513,,,,,,37.70406,,,
1955-01-01,USA,,11.26501,4.9,,2.61,,0.0,19.1095,,,
1955-02-01,Canada,,11.14037,4.7,,3.13,,,,,1.94251959559242,
1955-02-01,France,,7.412047,,,,,,,,,
1955-02-01,Germany,,20.81088,,,,,,,,-4.940070086630422,
1955-02-01,Italy,,3.496054,,,,,,22.03547,,-12.77922976351958,
1955-02-01,Japan,,17.098589999999998,2.5,,,,,5.973067,,,
1955-02-01,UK,,4.859513,,,,,0.0,37.91469,,,
1955-02-01,USA,,11.26501,4.7,,2.65,,0.0,19.34938,,,
1955-03-01,Canada,,11.14037,4.9,,3.09,,,,,-8.086323452938116,
1955-03-01,France,,7.406935000000001,,,,,,,,,
1955-03-01,Germany,,20.81088,,,,,,,,-9.0289461476901,
