date,country,real_gdp,cpi,unemployment_rate,epu,10_yr_yld,3_mo_yld,oecd_rec,ind_out,comp_consumer_conf,pcar_reg,vix,oil,copper,gps,cli,retail_vol,national_share_price,yield_curve,yield_curve_inverted,yield_curve_diff_1mo,yield_curve_diff_3mo,yield_curve_diff_6mo,pre_recession,country_Australia,country_Canada,country_France,country_Germany,country_Italy,country_Japan,country_South Korea,country_UK,country_USA
2004-11-01,USA,15512619000000.0,80.54275,5.5,105.69511,4.1,2.04,False,92.9234,100.9841,2.92000543256872,13.58,48.46,194.1,135.7,100.684889011372,1.51062452334423,64.97321,2.0599999999999996,0,-0.20999999999999996,-0.8700000000000001,-1.21,0,False,False,False,False,False,False,False,False,True
2004-12-01,Australia,373248000000.0,75.87648,5.161133,43.54796473861997,5.4,5.43,False,70.56544,102.0526,-5.30346901795216,12.46,43.33,194.6,136.7,100.096203658762,60555500000.0,72.38765,-0.02999999999999936,1,-0.021428571428569576,-0.17318181818181877,-0.47809523809523924,1,True,False,False,False,False,False,False,False,False
2004-12-01,Canada,426033750000.0,83.43429,7.2,89.412,4.48476190476191,2.64,False,98.56549,100.993294228194,-0.718679928706867,12.46,43.33,194.6,136.7,100.20812722394,0.248201325835029,63.72378,1.8447619047619095,0,-0.17273809523809014,-0.7236904761904701,-0.9582380952380904,0,False,True,False,False,False,False,False,False,False
2004-12-01,France,487557200000.0,86.9,9.0,195.93342,3.86,2.17031818181818,False,111.7066,100.4443,8.62194926378438,12.46,43.33,194.6,136.7,99.8078722874948,-0.157232704402566,70.15225,1.6896818181818198,0,-0.14298484848485016,-0.3060454545454503,-0.5644610389610398,0,False,False,True,False,False,False,False,False,False
2004-12-01,Germany,649645200000.0,84.98907,10.6,68.12167,3.78045454545455,2.17031818181818,True,86.11469,98.28944,-3.92770425389243,12.46,43.33,194.6,136.7,100.237811449286,-0.368098159509223,51.29464,1.6101363636363701,0,-0.13729220779219986,-0.3560454545454501,-0.55733982683982,0,False,False,False,True,False,False,False,False,False
2004-12-01,Italy,430022100000.0,83.37491999999999,8.1,133.16458,4.0,2.17031818181818,False,123.7059,100.6913,-1.02200249686316,12.46,43.33,194.6,136.7,99.961174869457,0.0916590284141705,119.1043,1.82968181818182,0,-0.1519848484848496,-0.33304545454545,-0.5774610389610402,0,False,False,False,False,True,False,False,False,False
2004-12-01,Japan,126191950000000.0,97.73479,4.5,69.21774159915815,1.452,0.0281,False,106.0779,101.6369,3.41990840016024,12.46,43.33,194.6,136.7,100.795377914641,-0.730068171928644,71.72182,1.4239,0,-0.033400000000000096,-0.13790000000000013,-0.057399999999999896,0,False,False,False,False,False,True,False,False,False
2004-12-01,South Korea,277412100000000.0,76.6912260142261,3.8,145.2265167236328,3.96,3.42,True,62.5004,98.46556,2.7366556170259,12.46,43.33,194.6,136.7,99.9690300792572,-2.99684542586751,43.45974,0.54,0,0.010000000000000231,-0.08999999999999986,-0.7200000000000002,0,False,False,False,False,False,False,True,False,False
2004-12-01,UK,448171000000.0,78.3,4.7,128.97976,4.6903,4.88359,False,104.792,101.0769,2.07002944320083,12.46,43.33,194.6,136.7,100.198203887815,-0.847457627118642,72.03959,-0.19329000000000018,1,-0.060880000000000045,-0.2375500000000006,-0.77637,0,False,False,False,False,False,False,False,True,False
2004-12-01,USA,15512619000000.0,80.58494,5.4,95.24086,4.19,2.26,False,93.74149,100.895,-0.607020321985108,12.46,43.33,194.6,136.7,100.614652179509,0.107881330729298,66.84936,1.9300000000000006,0,-0.129999999999999,-0.6699999999999999,-1.589999999999999,0,False,False,False,False,False,False,False,False,True
2005-01-01,Australia,376142000000.0,75.87648,5.068512,43.847222358995964,5.23190476190476,5.41,False,70.56544,102.1071,-3.77179831137078,13.44,46.84,202.3,137.1,100.124715801358,60555500000.0,73.98145,-0.1780952380952403,1,-0.14809523809524094,-0.1701406926407003,-0.5335714285714301,1,True,False,False,False,False,False,False,False,False
2005-01-01,Canada,429108500000.0,83.27627,7.1,47.26328,4.32047619047619,2.466,False,98.57661,101.048669638656,-0.295343988880981,13.44,46.84,202.3,137.1,100.145893968429,0.749028456813483,63.42913,1.8544761904761895,0,0.009714285714280013,-0.40190476190476065,-1.0702510822510805,0,False,True,False,False,False,False,False,False,False
2005-01-01,France,490634400000.0,87.0,8.9,110.08413,3.64,2.17317391304348,False,109.8531,100.3863,-7.96819720358493,13.44,46.84,202.3,137.1,99.8557370976894,-0.314960629921235,71.6784,1.46682608695652,0,-0.2228557312252999,-0.50458300395257,-0.8104920948616599,0,False,False,True,False,False,False,False,False,False
2005-01-01,Germany,649115610000.0,85.92199000000001,10.7,54.96221,3.57952380952381,2.17317391304348,True,84.66495,98.32377,10.2289184152098,13.44,46.84,202.3,137.1,100.143786204774,1.23152709359602,51.82673,1.40634989648033,0,-0.2037864671560401,-0.49142283079240023,-0.7936955580651199,0,False,False,False,True,False,False,False,False,False
2005-01-01,Italy,431433300000.0,83.57454,7.9,103.27153,3.792,2.17317391304348,False,121.6003,100.7371,7.79267592498623,13.44,46.84,202.3,137.1,100.016777724059,0.183150183149916,122.7159,1.6188260869565196,0,-0.21085573122530032,-0.5135830039525708,-0.8124920948616601,0,False,False,False,False,True,False,False,False,False
2005-01-01,Japan,125954075000000.0,97.22575,4.5,78.1964580089053,1.397,0.0345,False,107.3822,101.5483,-0.615948695171975,13.44,46.84,202.3,137.1,100.745889769502,-0.110125353107338,73.77236,1.3625,0,-0.0613999999999999,0.0048000000000001375,-0.41649999999999987,0,False,False,False,False,False,True,False,False,False
2005-01-01,South Korea,279514700000000.0,76.825106230086,3.8,93.93433380126952,3.85,3.39,True,63.57397,98.36069,4.96339653471134,13.44,46.84,202.3,137.1,99.8716787725605,0.487804878048781,44.91608,0.45999999999999996,0,-0.08000000000000007,-0.1599999999999997,-0.6399999999999997,0,False,False,False,False,False,False,True,False,False
2005-01-01,UK,450464000000.0,78.6,4.7,76.16022,4.5316,4.87103,False,105.5292,101.2829,-2.68071593470992,13.44,46.84,202.3,137.1,100.281841341182,0.366300366300343,73.1776,-0.3394300000000001,1,-0.14613999999999994,-0.30342999999999964,-0.7496900000000002,0,False,False,False,False,False,False,False,True,False
2005-01-01,USA,15670880000000.0,80.2896,5.4,77.59643,4.23,2.45,False,93.97236,100.9591,6.20021242697846,13.44,46.84,202.3,137.1,100.58680374898,-0.0876870150274933,66.09673,1.7800000000000002,0,-0.15000000000000036,-0.4899999999999993,-1.4900000000000002,0,False,False,False,False,False,False,False,False,True
2005-02-01,Australia,376142000000.0,76.24797,5.073936,34.65775294449174,5.35184210526316,5.42,False,70.56544,102.1921,4.27019270192726,11.71,47.97,201.9,137.3,100.107433385438,60555500000.0,75.64436,-0.06815789473683953,1,0.10993734335840077,-0.059586466165409746,-0.32588516746410967,1,True,False,False,False,False,False,False,False,False
2005-02-01,Canada,429108500000.0,83.19726,6.9,45.85582,4.2605,2.455,False,98.6308,101.164153020131,-3.49509206017298,11.71,47.97,201.9,137.3,100.113100897754,-0.970541574641481,66.46056,1.8055000000000003,0,-0.048976190476189174,-0.2119999999999993,-0.9094999999999995,0,False,True,False,False,False,False,False,False,False
2005-02-01,France,490634400000.0,86.52,8.7,65.62034,3.58,2.14542857142857,False,110.0885,100.3563,2.17105849499421,11.71,47.97,201.9,137.3,99.8679469725344,2.05371248025277,74.36838,1.43457142857143,0,-0.03225465838509001,-0.39809523809524006,-0.7193831168831095,0,False,False,True,False,False,False,False,False,False
2005-02-01,Germany,649115610000.0,85.26894,10.7,48.37984,3.5647619047619,2.14542857142857,True,84.7616,98.48319,-13.8831971147994,11.71,47.97,201.9,137.3,100.03804714819,-0.24330900243299,53.03743,1.4193333333333298,0,0.012983436852999741,-0.3280952380952402,-0.7014393939393897,0,False,False,False,True,False,False,False,False,False
2005-02-01,Italy,431433300000.0,83.57454,7.8,65.03636,3.711,2.14542857142857,False,120.5475,100.7161,-6.76352458305985,11.71,47.97,201.9,137.3,100.000701280761,0.457038391225106,126.1795,1.5655714285714297,0,-0.053254658385089915,-0.41609523809523985,-0.7583831168831106,0,False,False,False,False,True,False,False,False,False
2005-02-01,Japan,125954075000000.0,97.02214,4.5,52.219483803638404,1.31,0.0243,False,105.9693,101.3855,-0.709447859950696,11.71,47.97,201.9,137.3,100.701938830818,0.630386522080206,74.76057,1.2857,0,-0.07679999999999998,-0.17159999999999997,-0.496,0,False,False,False,False,False,True,False,False,False
2005-02-01,South Korea,279514700000000.0,77.5809496534839,3.8,107.98381805419922,4.42,3.47,False,62.71214,98.42886,-16.405684130174,11.71,47.97,201.9,137.3,99.8006367381272,1.29449838187703,47.84121,0.9499999999999997,0,0.48999999999999977,0.41999999999999993,-0.020000000000000018,0,False,False,False,False,False,False,True,False,False
2005-02-01,UK,450464000000.0,78.3,4.8,49.03665,4.5419,4.87316,False,105.0026,101.395,1.14096260637719,11.71,47.97,201.9,137.3,100.336689932859,-0.243309002433156,75.80225,-0.33126000000000033,1,0.008169999999999789,-0.1988500000000002,-0.5825399999999998,0,False,False,False,False,False,False,False,True,False
2005-02-01,USA,15670880000000.0,80.45837,5.3,73.91848,4.22,2.61,False,94.70848,101.0947,-6.88836104513083,11.71,47.97,201.9,137.3,100.574602877464,1.20108158105277,67.847,1.6099999999999999,0,-0.17000000000000037,-0.44999999999999973,-1.3199999999999998,0,False,False,False,False,False,False,False,False,True
2005-03-01,Australia,376142000000.0,76.24797,5.084118,32.41052199149723,5.39775,5.63,False,71.70628,102.2957,2.72300100269371,13.13,54.31,207.0,137.5,100.051260281604,60813400000.0,76.39803,-0.23224999999999962,1,-0.1640921052631601,-0.20225000000000026,-0.37543181818181903,1,True,False,False,False,False,False,False,False,False
2005-03-01,Canada,429108500000.0,83.5133,7.0,40.44013,4.205,2.445,False,99.89876,101.290839034105,13.8803207896353,13.13,54.31,207.0,137.5,100.084902177613,1.97581278467092,67.57674,1.7600000000000002,0,-0.045500000000000096,-0.08476190476190926,-0.8084523809523794,0,False,True,False,False,False,False,False,False,False
2005-03-01,France,490634400000.0,87.05,8.6,90.66368,3.6,2.13835,False,111.8439,100.2845,-0.51872830151374,13.13,54.31,207.0,137.5,99.84254593479,0.464396284829749,75.58381,1.4616500000000001,0,0.027078571428570175,-0.22803181818181972,-0.53407727272727,0,False,False,True,False,False,False,False,False,False
2005-03-01,Germany,649115610000.0,85.64211,10.9,53.16243,3.544,2.13835,False,86.59794,98.6907,2.94059781828639,13.13,54.31,207.0,137.5,99.9142925347769,2.07317073170723,53.24178,1.40565,0,-0.013683333333329717,-0.20448636363637007,-0.5605318181818202,0,False,False,False,True,False,False,False,False,False
2005-03-01,Italy,431433300000.0,83.84071,8.0,89.35125,3.678,2.13835,False,120.758,100.7427,-0.531124292891627,13.13,54.31,207.0,137.5,99.9070950225027,-1.54686078253006,125.664,1.53965,0,-0.02592142857142976,-0.29003181818182,-0.62307727272727,0,False,False,False,False,True,False,False,False,False
2005-03-01,Japan,125954075000000.0,96.71672,4.6,70.3227276805853,1.419,0.0227,False,108.4691,101.4031,-3.15146034591997,13.13,54.31,207.0,137.5,100.661657248897,2.65660123467517,76.85945,1.3963,0,0.11060000000000003,-0.027599999999999847,-0.16549999999999998,0,False,False,False,False,False,True,False,False,False
2005-03-01,South Korea,279514700000000.0,77.895093782037,3.6,49.7583122253418,4.88,3.59,False,65.37213,98.90073,2.8185346872875,13.13,54.31,207.0,137.5,99.7818777107372,-1.91693290734825,49.18618,1.29,0,0.3400000000000003,0.75,0.6600000000000001,0,False,False,False,False,False,False,True,False,False
2005-03-01,UK,450464000000.0,78.5,4.7,57.14407,4.5884,4.89069,False,105.6345,101.5174,-7.11732094022567,13.13,54.31,207.0,137.5,100.355764605423,0.487804878048803,75.18692,-0.30229000000000017,1,0.028970000000000162,-0.10899999999999999,-0.3465500000000006,0,False,False,False,False,False,False,False,True,False
2005-03-01,USA,15670880000000.0,80.92246,5.4,58.95005,4.17,2.77,False,95.04601,101.08,1.50375939849623,13.13,54.31,207.0,137.5,100.542240235391,-0.612617639279722,68.08076,1.4,0,-0.20999999999999996,-0.5300000000000007,-1.2000000000000006,0,False,False,False,False,False,False,False,False,True
2005-04-01,Australia,378995000000.0,76.24797,5.162691,34.38712095535609,5.65261904761905,5.81,False,71.70628,101.8977,-3.10251110090324,14.46,53.04,212.2,137.7,99.9772410892964,60813400000.0,74.07178,-0.15738095238094996,1,0.07486904761904967,0.020714285714290348,-0.14942640692640996,1,True,False,False,False,False,False,False,False,False
2005-04-01,Canada,430611250000.0,83.98736,6.9,43.26983,4.35818181818182,2.498,False,98.89004,101.304390864572,-5.80160135295784,14.46,53.04,212.2,137.7,100.035207254705,1.27525874815178,66.07714,1.86018181818182,0,0.1001818181818197,0.005705627705630434,-0.3961991341991302,0,False,True,False,False,False,False,False,False,False
2005-04-01,France,491962600000.0,87.6,8.6,107.57062,3.75,2.13719047619048,False,110.6181,100.2073,3.39223812892025,14.46,53.04,212.2,137.7,99.7928821114586,0.308166409861288,74.97421,1.6128095238095201,0,0.15115952380952002,0.1459834368530002,-0.35859956709956986,0,False,False,True,False,False,False,False,False,False
2005-04-01,Germany,649058690000.0,86.01528,10.9,40.66996,3.69619047619048,2.13719047619048,False,85.63145,98.75025,1.81976029555344,14.46,53.04,212.2,137.7,99.7795067287457,-1.19474313022698,52.37231,1.5590000000000002,0,0.1533500000000001,0.15265010351967012,-0.3387727272727301,0,False,False,False,True,False,False,False,False,False
2005-04-01,Italy,430281800000.0,84.10686,7.9,103.46142,3.837,2.13719047619048,False,121.2844,100.8142,-1.25772513264817,14.46,53.04,212.2,137.7,99.7550284828785,-0.36968576709745,125.4793,1.6998095238095203,0,0.16015952380952037,0.08098343685300069,-0.43259956709957015,0,False,False,False,False,True,False,False,False,False
2005-04-01,Japan,126597550000000.0,97.02214,4.5,49.68780806232877,1.325,0.0372,False,108.4691,101.3609,-0.883135043729988,14.46,53.04,212.2,137.7,100.615668969334,-0.72375238614667,74.57426,1.2878,0,-0.10850000000000004,-0.07469999999999999,-0.06989999999999985,0,False,False,False,False,False,True,False,False,False
2005-04-01,South Korea,281893100000000.0,78.3652557999387,3.6,59.1879768371582,4.77,3.55,False,63.87189,99.65159,2.03903792275686,14.46,53.04,212.2,137.7,99.8200370617254,1.30293159609121,47.56873,1.2199999999999998,0,-0.07000000000000028,0.7599999999999998,0.6000000000000001,0,False,False,False,False,False,False,True,False,False
2005-04-01,UK,453784000000.0,78.8,4.7,74.87572,4.796,4.98736,False,105.2133,101.6612,2.78489909960089,14.46,53.04,212.2,137.7,100.337099493607,-0.485436893203894,74.11638,-0.19135999999999953,1,0.11093000000000064,0.1480700000000006,-0.15535999999999905,0,False,False,False,False,False,False,False,True,False
2005-04-01,USA,15844727000000.0,81.55533,5.2,57.55796,4.5,2.97,False,95.71858,100.9246,2.65873015873042,14.46,53.04,212.2,137.7,100.483228827121,0.432239806448709,66.29041,1.5299999999999998,0,0.1299999999999999,-0.25000000000000044,-0.7399999999999998,0,False,False,False,False,False,False,False,False,True
2005-05-01,Australia,378995000000.0,76.71233000000001,5.12185,69.64506041484005,5.472,5.75,False,71.70628,101.1953,1.29970174017808,13.97,49.83,213.4,137.1,99.9173545051383,60813400000.0,73.35291,-0.2779999999999996,1,-0.12061904761904962,-0.20984210526316005,-0.2694285714285698,1,True,False,False,False,False,False,False,False,False
2005-05-01,Canada,430611250000.0,84.22439,6.7,90.73813,4.19380952380952,2.47,False,97.86107,101.30875902649,1.095448488674,13.97,49.83,213.4,137.1,99.9623039140707,-1.66068495650588,66.05225,1.72380952380952,0,-0.13637229437230003,-0.08169047619048042,-0.2936904761904797,0,False,True,False,False,False,False,False,False,False
2005-05-01,France,491962600000.0,87.77,8.7,117.04657,3.54,2.1372380952381,False,108.1958,100.023,0.695991406117503,13.97,49.83,213.4,137.1,99.7333897946231,0.768049155145922,75.27122,1.4027619047619,0,-0.21004761904762015,-0.03180952380952995,-0.42990476190477,0,False,False,True,False,False,False,False,False,False
2005-05-01,Germany,649058690000.0,85.8287,11.2,34.60284,3.48238095238095,2.1372380952381,False,86.59794,98.7157,2.9475082015429,13.97,49.83,213.4,137.1,99.6543994245539,0.120918984280549,52.04265,1.34514285714285,0,-0.21385714285715007,-0.07419047619047969,-0.4022857142857199,0,False,False,False,True,False,False,False,False,False
2005-05-01,Italy,430281800000.0,84.23994,7.9,103.64127,3.653,2.1372380952381,False,121.2844,100.7839,6.07061340912483,13.97,49.83,213.4,137.1,99.5694593144347,0.649350649350633,123.7911,1.5157619047619,0,-0.18404761904762035,-0.04980952380952974,-0.4659047619047696,0,False,False,False,False,True,False,False,False,False
2005-05-01,Japan,126597550000000.0,97.12395,4.5,70.63088432439254,1.257,0.0288,False,108.7951,101.2469,3.74248078059458,13.97,49.83,213.4,137.1,100.578779739549,-0.21041296978952,73.09679,1.2282,0,-0.0596000000000001,-0.05750000000000011,-0.22910000000000008,0,False,False,False,False,False,True,False,False,False
2005-05-01,South Korea,281893100000000.0,78.444318919541,3.7,47.20574188232422,4.69,3.52,False,65.92648,100.1437,3.1716915100791,13.97,49.83,213.4,137.1,99.879975893287,0.803858520900325,46.66579,1.1700000000000004,0,-0.04999999999999938,0.22000000000000064,0.6400000000000006,0,False,False,False,False,False,False,True,False,False
2005-05-01,UK,453784000000.0,79.1,4.8,82.25068,4.6218,4.94336,False,103.5282,101.7224,1.36921421609539,13.97,49.83,213.4,137.1,100.291187517835,-0.60975609756091,74.69122,-0.32155999999999985,1,-0.13020000000000032,0.009700000000000486,-0.1891499999999997,0,False,False,False,False,False,False,False,True,False
2005-05-01,USA,15844727000000.0,82.10381,5.2,74.56597,4.34,3.09,False,95.59517,100.6953,2.29351887643301,13.97,49.83,213.4,137.1,100.408952851497,-0.37279086342541,66.47942,1.25,0,-0.2799999999999998,-0.3599999999999999,-0.8099999999999996,0,False,False,False,False,False,False,False,False,True
2005-06-01,Australia,378995000000.0,76.71233000000001,5.099336,54.80335195314042,5.28772727272727,5.68,False,72.62438,100.947,-0.606415131129845,11.87,56.26,215.9,137.2,99.8852711432376,60900600000.0,77.21026,-0.3922727272727293,1,-0.11427272727272975,-0.1600227272727297,-0.36227272727272997,1,True,False,False,False,False,False,False,False,False
2005-06-01,Canada,430611250000.0,84.3034,7.0,96.50501,4.07380952380952,2.46,False,99.10022,101.267734331844,-11.1326932682172,11.87,56.26,215.9,137.2,99.8797011067482,-0.575281454905419,68.76427,1.61380952380952,0,-0.10999999999999988,-0.1461904761904802,-0.23095238095238946,0,False,True,False,False,False,False,False,False,False
2005-06-01,France,491962600000.0,87.83,8.8,149.05826,3.38,2.12563636363636,False,111.0201,99.67373,-4.00334641579779,11.87,56.26,215.9,137.2,99.6825011885136,-0.914634146341387,78.19746,1.2543636363636397,0,-0.1483982683982603,-0.20728636363636044,-0.43531818181818016,0,False,False,True,False,False,False,False,False,False
2005-06-01,Germany,649058690000.0,86.01528,11.2,66.39905,3.30409090909091,2.12563636363636,False,87.17783,98.67751,-3.27653005139312,11.87,56.26,215.9,137.2,99.5698637880615,-0.483091787439638,54.81299,1.1784545454545499,0,-0.16668831168830023,-0.2271954545454502,-0.4316818181818203,0,False,False,False,True,False,False,False,False,False
2005-06-01,Italy,430281800000.0,84.5061,7.6,104.25213,3.553,2.12563636363636,False,124.127,100.616,-30.6420637936116,11.87,56.26,215.9,137.2,99.3600032015364,0.184331797234782,126.9499,1.4273636363636397,0,-0.08839826839826026,-0.11228636363636024,-0.40231818181818024,0,False,False,False,False,True,False,False,False,False
2005-06-01,Japan,126597550000000.0,97.22575,4.5,70.27995750757393,1.238,0.0229,False,109.2299,101.3199,0.583616181639757,11.87,56.26,215.9,137.2,100.563232812124,1.67155688885372,74.73413,1.2151,0,-0.01309999999999989,-0.18120000000000003,-0.20879999999999987,0,False,False,False,False,False,True,False,False,False
2005-06-01,South Korea,281893100000000.0,78.3652557999387,3.7,68.58766174316406,4.42,3.51,False,64.60286,100.199,4.0898154920223,11.87,56.26,215.9,137.2,99.945273956873,0.956937799043067,49.25629,0.9100000000000001,0,-0.26000000000000023,-0.3799999999999999,0.3700000000000001,0,False,False,False,False,False,False,True,False,False
2005-06-01,UK,453784000000.0,79.4,4.8,79.33299,4.4173,4.89375,False,106.2665,101.6153,-2.9655485400138,11.87,56.26,215.9,137.2,100.227528178553,0.490797546012289,76.57999,-0.4764499999999998,1,-0.15488999999999997,-0.17415999999999965,-0.28315999999999963,0,False,False,False,False,False,False,False,True,False
2005-06-01,USA,15844727000000.0,82.01943,5.1,70.50812,4.14,3.22,False,95.7844,100.5071,-5.36591510265766,11.87,56.26,215.9,137.2,100.355631079838,1.26242612786005,67.7982,0.9199999999999995,0,-0.3300000000000005,-0.4800000000000004,-1.0100000000000011,0,False,False,False,False,False,False,False,False,True
2005-07-01,Australia,380888000000.0,76.71233000000001,4.949947,28.886130452088825,5.14047619047619,5.66,False,72.62438,101.07,-0.651312433790108,11.05,58.7,228.6,137.2,99.8643696219304,60900600000.0,78.44713,-0.5195238095238102,1,-0.12725108225108084,-0.3621428571428602,-0.34142857142856986,1,True,False,False,False,False,False,False,False,False
2005-07-01,Canada,433723500000.0,84.46141999999999,6.8,61.12975,3.82818181818182,2.448,False,99.93954,101.287516273334,10.2448010991073,11.05,58.7,228.6,137.2,99.8113640091067,0.342188763765416,71.35077,1.38018181818182,0,-0.23362770562770008,-0.48,-0.47429437229436955,0,False,True,False,False,False,False,False,False,False
2005-07-01,France,493083900000.0,87.93,8.9,117.74842,3.2,2.11104545454545,False,109.8237,99.43609,-1.54002725608436,11.05,58.7,228.6,137.2,99.6687858182355,0.0,81.40564,1.0889545454545502,0,-0.1654090909090895,-0.52385497835497,-0.3778715415019698,0,False,False,True,False,False,False,False,False,False
2005-07-01,Germany,652538880000.0,86.10857,11.2,95.04406,3.12636363636364,2.11104545454545,False,86.21134,98.66279,5.26622987130119,11.05,58.7,228.6,137.2,99.5453884342327,-0.242718446601964,56.88544,1.01531818181819,0,-0.16313636363635986,-0.5436818181818102,-0.39103171466214004,0,False,False,False,True,False,False,False,False,False
2005-07-01,Italy,433909400000.0,84.5061,7.9,87.67657,3.405,2.11104545454545,False,121.0739,100.2525,65.6204833428222,11.05,58.7,228.6,137.2,99.1786016895853,0.459981600736215,130.5705,1.2939545454545498,0,-0.13340909090908992,-0.40585497835497053,-0.32487154150196984,0,False,False,False,False,True,False,False,False,False
2005-07-01,Japan,127587100000000.0,96.81853,4.3,65.71416539687843,1.143,0.0313,False,108.3604,101.3999,-0.396530958285179,11.05,58.7,228.6,137.2,100.58026841442,-1.74738892506027,76.68411,1.1117,0,-0.10340000000000016,-0.17610000000000015,-0.25080000000000013,0,False,False,False,False,False,True,False,False,False
2005-07-01,South Korea,287212600000000.0,78.1291206160598,3.8,50.8740463256836,4.46,3.51,False,64.10065,100.0105,12.5893820584984,11.05,58.7,228.6,137.2,100.042105318064,0.0,52.64084,0.9500000000000002,0,0.040000000000000036,-0.2699999999999996,0.4900000000000002,0,False,False,False,False,False,False,True,False,False
2005-07-01,UK,457557000000.0,79.4,4.7,86.56476,4.2847,4.84144,False,105.6345,101.4382,0.599829867782886,11.05,58.7,228.6,137.2,100.159742677044,-0.488400488400498,79.2753,-0.5567400000000005,1,-0.08029000000000064,-0.3653800000000009,-0.21731000000000034,0,False,False,False,False,False,False,False,True,False
2005-07-01,USA,15922782000000.0,82.06161999999999,5.0,74.56133,4.0,3.38,False,95.88611,100.575,-0.159723146545976,11.05,58.7,228.6,137.2,100.348755029453,-0.941844539288195,69.14153,0.6200000000000001,0,-0.2999999999999994,-0.9099999999999997,-1.1600000000000001,0,False,False,False,False,False,False,False,False,True
2005-08-01,Australia,380888000000.0,77.45531,4.971951,44.31269293374543,5.1902380952381,5.65,False,72.62438,101.11,-0.0138225188577201,12.95,64.97,231.4,137.5,99.8386375260371,60900600000.0,80.71861,-0.4597619047619004,1,0.05976190476190979,-0.1817619047619008,-0.39160401002506084,1,True,False,False,False,False,False,False,False,False
2005-08-01,Canada,433723500000.0,84.61944,6.7,59.32299,3.8995,2.555,False,99.27932,101.219781935495,3.59985272042296,12.95,64.97,231.4,137.5,99.7673665536709,1.72681051587298,73.67915,1.3445,0,-0.035681818181819924,-0.3793095238095199,-0.4610000000000003,0,False,True,False,False,False,False,False,False,False
2005-08-01,France,493083900000.0,87.8,8.9,101.27152,3.27,2.11942857142857,False,109.706,99.53075,-1.99479618386818,12.95,64.97,231.4,137.5,99.7056557679837,0.461538461538358,83.10596,1.1505714285714301,0,0.06161688311687996,-0.25219047619046986,-0.2839999999999998,0,False,False,True,False,False,False,False,False,False
2005-08-01,Germany,652538880000.0,86.48174,11.2,80.35968,3.20571428571429,2.11942857142857,False,87.95103,98.63512,-1.34652486897356,12.95,64.97,231.4,137.5,99.5915532280413,0.608272506082752,58.80945,1.08628571428572,0,0.07096753246753007,-0.25885714285713,-0.3330476190476097,0,False,False,False,True,False,False,False,False,False
2005-08-01,Italy,433909400000.0,84.83881,7.6,81.49494,3.438,2.11942857142857,False,121.0739,99.94399,-7.54003459319552,12.95,64.97,231.4,137.5,99.0802787005468,-0.824175824176476,132.5326,1.3185714285714303,0,0.024616883116880484,-0.1971904761904697,-0.24699999999999944,0,False,False,False,False,True,False,False,False,False
2005-08-01,Japan,127587100000000.0,96.71672,4.4,59.53755799912787,1.295,0.0288,False,108.7951,101.4536,-3.18058328480351,12.95,64.97,231.4,137.5,100.634764808752,0.840340751142343,80.03679,1.2662,0,0.15450000000000008,0.038000000000000034,-0.019500000000000073,0,False,False,False,False,False,True,False,False,False
2005-08-01,South Korea,287212600000000.0,78.444318919541,3.8,74.2323226928711,4.89,3.51,False,64.49753,99.77539,2.31519962775053,12.95,64.97,231.4,137.5,100.195239827399,0.473933649289093,54.8465,1.38,0,0.4299999999999997,0.20999999999999952,0.43000000000000016,0,False,False,False,False,False,False,True,False,False
2005-08-01,UK,457557000000.0,79.5,4.7,64.43832,4.3011,4.65794,False,106.4771,101.3282,-1.6256152355601,12.95,64.97,231.4,137.5,100.112533509754,0.490797546012289,80.47882,-0.35684000000000005,1,0.1999000000000004,-0.0352800000000002,-0.025579999999999714,0,False,False,False,False,False,False,False,True,False
2005-08-01,USA,15922782000000.0,82.44135,5.0,68.71645,4.18,3.57,False,96.30066,100.8249,6.8924143447546,12.95,64.97,231.4,137.5,100.385409910644,2.52608744432206,70.08316,0.6099999999999999,0,-0.010000000000000231,-0.6400000000000001,-1.0,0,False,False,False,False,False,False,False,False,True
2005-09-01,Australia,380888000000.0,77.45531,4.90136,37.913956101117705,5.21869565217391,5.62,True,72.17239,101.0043,2.20400908462477,12.63,65.57,238.7,138.4,99.8102763872122,61349600000.0,82.65424,-0.40130434782609026,1,0.05845755693581012,-0.00903162055336093,-0.16905434782609063,0,True,False,False,False,False,False,False,False,False
2005-09-01,Canada,433723500000.0,84.93548,6.7,54.65928,3.92045454545455,2.68,False,99.5668,100.974146373405,-3.7905298266716,12.63,65.57,238.7,138.4,99.7494187726323,0.51199219821414,76.09396,1.2404545454545497,0,-0.10404545454545033,-0.37335497835497033,-0.5195454545454505,0,False,True,False,False,False,False,False,False,False
2005-09-01,France,493083900000.0,88.14,9.0,85.01701,3.3,2.13247826086957,False,109.3922,99.621,5.02545763122802,12.63,65.57,238.7,138.4,99.7818225357369,-0.612557427258753,84.38403,1.16752173913043,0,0.01695031055899987,-0.08684189723320968,-0.2941282608695701,0,False,False,True,False,False,False,False,False,False
2005-09-01,Germany,652538880000.0,86.57504,11.2,68.51801,3.23260869565217,2.13247826086957,False,89.11082,98.64375,-1.86797545304725,12.63,65.57,238.7,138.4,99.7058878678561,0.0,59.70398,1.1001304347826002,0,0.013844720496880125,-0.07832411067194966,-0.30551956521739987,0,False,False,False,True,False,False,False,False,False
